"Id","ContactId","AccountId","AccountRollupId","ParentId","RootAssetId","Product2Id","IsCompetitorProduct","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","IsDeleted","CurrencyIsoCode","Name","SerialNumber","InstallDate","ManufactureDate","StatusReason","Uuid","ExternalIdentifier","PurchaseDate","UsageEndDate","Status","DigitalAssetStatus","Price","Quantity","Description","OwnerId","LocationId","AssetProvidedById","AssetServicedById","IsInternal","ConsequenceOfFailure","Street","City","State","PostalCode","Country","StateCode","CountryCode","Latitude","Longitude","GeocodeAccuracy","Install_real_date__c","Validation_date__c","SlotsCounter__c"
"02i8a00000Ba3RrAAJ","000000000000000AAA","0018a000024zmWaAAI","0018a000024zmWaAAI","000000000000000AAA","02i8a00000Ba3RrAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-NLE-101141956-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RsAAJ","000000000000000AAA","0018a000024zmWbAAI","0018a000024zmWbAAI","000000000000000AAA","02i8a00000Ba3RsAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-NLE-101134955-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RtAAJ","000000000000000AAA","0018a000024zmWcAAI","0018a000024zmWcAAI","000000000000000AAA","02i8a00000Ba3RtAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-OAX-100932022-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RuAAJ","000000000000000AAA","0018a000024zmWdAAI","0018a000024zmWdAAI","000000000000000AAA","02i8a00000Ba3RuAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-OAX-100959266-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RvAAJ","000000000000000AAA","0018a000024zmWeAAI","0018a000024zmWeAAI","000000000000000AAA","02i8a00000Ba3RvAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-ZAC-100355255-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RwAAJ","000000000000000AAA","0018a000024zmWfAAI","0018a000024zmWfAAI","000000000000000AAA","02i8a00000Ba3RwAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-ZAC-100355281-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RxAAJ","000000000000000AAA","0018a000024zmWgAAI","0018a000024zmWgAAI","000000000000000AAA","02i8a00000Ba3RxAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-PUE-100803579-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RyAAJ","000000000000000AAA","0018a000024zmWhAAI","0018a000024zmWhAAI","000000000000000AAA","02i8a00000Ba3RyAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-PUE-101033324-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3RzAAJ","000000000000000AAA","0018a000024zmWiAAI","0018a000024zmWiAAI","000000000000000AAA","02i8a00000Ba3RzAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-SLP-100343695-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S0AAJ","000000000000000AAA","0018a000024zmWjAAI","0018a000024zmWjAAI","000000000000000AAA","02i8a00000Ba3S0AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-SLP-100356138-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S1AAJ","000000000000000AAA","0018a000024zmWkAAI","0018a000024zmWkAAI","000000000000000AAA","02i8a00000Ba3S1AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-SLP-101112523-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S2AAJ","000000000000000AAA","0018a000024zmWlAAI","0018a000024zmWlAAI","000000000000000AAA","02i8a00000Ba3S2AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-SLP-101119734-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S3AAJ","000000000000000AAA","0018a000024zmWmAAI","0018a000024zmWmAAI","000000000000000AAA","02i8a00000Ba3S3AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-SLP-101136966-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S4AAJ","000000000000000AAA","0018a000024zmWnAAI","0018a000024zmWnAAI","000000000000000AAA","02i8a00000Ba3S4AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-CAM-101094159-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S5AAJ","000000000000000AAA","0018a000024zmWoAAI","0018a000024zmWoAAI","000000000000000AAA","02i8a00000Ba3S5AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-MEX-100342440-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S6AAJ","000000000000000AAA","0018a000024zmWpAAI","0018a000024zmWpAAI","000000000000000AAA","02i8a00000Ba3S6AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-TLA-101033835-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S7AAJ","000000000000000AAA","0018a000024zmWqAAI","0018a000024zmWqAAI","000000000000000AAA","02i8a00000Ba3S7AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-CHI-100811375-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S8AAJ","000000000000000AAA","0018a000024zmWrAAI","0018a000024zmWrAAI","000000000000000AAA","02i8a00000Ba3S8AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-CHI-100814087-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3S9AAJ","000000000000000AAA","0018a000024zmWsAAI","0018a000024zmWsAAI","000000000000000AAA","02i8a00000Ba3S9AAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-VER-101118152-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SAAAZ","000000000000000AAA","0018a000024zmWtAAI","0018a000024zmWtAAI","000000000000000AAA","02i8a00000Ba3SAAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-VER-101133678-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SBAAZ","000000000000000AAA","0018a000024zmWuAAI","0018a000024zmWuAAI","000000000000000AAA","02i8a00000Ba3SBAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-VER-101136811-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SCAAZ","000000000000000AAA","0018a000024zmWvAAI","0018a000024zmWvAAI","000000000000000AAA","02i8a00000Ba3SCAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:03","0058a00000LLRscAAH","2023-01-24 05:56:03","0","MXN","MX-MEX-100944773-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SDAAZ","000000000000000AAA","0018a000024zmFMAAY","0018a000024zmFMAAY","000000000000000AAA","02i8a00000Ba3SDAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12657121-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SEAAZ","000000000000000AAA","0018a000024zmFNAAY","0018a000024zmFNAAY","000000000000000AAA","02i8a00000Ba3SEAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12601773-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SFAAZ","000000000000000AAA","0018a000024zmFOAAY","0018a000024zmFOAAY","000000000000000AAA","02i8a00000Ba3SFAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10172476-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SGAAZ","000000000000000AAA","0018a000024zmFPAAY","0018a000024zmFPAAY","000000000000000AAA","02i8a00000Ba3SGAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10228970-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SHAAZ","000000000000000AAA","0018a000024zmFQAAY","0018a000024zmFQAAY","000000000000000AAA","02i8a00000Ba3SHAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10243404-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SIAAZ","000000000000000AAA","0018a000024zmFRAAY","0018a000024zmFRAAY","000000000000000AAA","02i8a00000Ba3SIAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12541095-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SJAAZ","000000000000000AAA","0018a000024zmFSAAY","0018a000024zmFSAAY","000000000000000AAA","02i8a00000Ba3SJAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12657243-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SKAAZ","000000000000000AAA","0018a000024zmFTAAY","0018a000024zmFTAAY","000000000000000AAA","02i8a00000Ba3SKAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12559634-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SLAAZ","000000000000000AAA","0018a000024zmFUAAY","0018a000024zmFUAAY","000000000000000AAA","02i8a00000Ba3SLAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-11561856-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SMAAZ","000000000000000AAA","0018a000024zmFVAAY","0018a000024zmFVAAY","000000000000000AAA","02i8a00000Ba3SMAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10185255-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SNAAZ","000000000000000AAA","0018a000024zmFWAAY","0018a000024zmFWAAY","000000000000000AAA","02i8a00000Ba3SNAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-11448399-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SOAAZ","000000000000000AAA","0018a000024zmFXAAY","0018a000024zmFXAAY","000000000000000AAA","02i8a00000Ba3SOAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-11637997-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SPAAZ","000000000000000AAA","0018a000024zmFYAAY","0018a000024zmFYAAY","000000000000000AAA","02i8a00000Ba3SPAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12409661-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SQAAZ","000000000000000AAA","0018a000024zmFZAAY","0018a000024zmFZAAY","000000000000000AAA","02i8a00000Ba3SQAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12626521-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SRAAZ","000000000000000AAA","0018a000024zmFaAAI","0018a000024zmFaAAI","000000000000000AAA","02i8a00000Ba3SRAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12607539-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SSAAZ","000000000000000AAA","0018a000024zmFbAAI","0018a000024zmFbAAI","000000000000000AAA","02i8a00000Ba3SSAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10204508-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3STAAZ","000000000000000AAA","0018a000024zmFcAAI","0018a000024zmFcAAI","000000000000000AAA","02i8a00000Ba3STAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-11206457-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SUAAZ","000000000000000AAA","0018a000024zmFdAAI","0018a000024zmFdAAI","000000000000000AAA","02i8a00000Ba3SUAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12523502-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SVAAZ","000000000000000AAA","0018a000024zmFeAAI","0018a000024zmFeAAI","000000000000000AAA","02i8a00000Ba3SVAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12613224-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SWAAZ","000000000000000AAA","0018a000024zmFfAAI","0018a000024zmFfAAI","000000000000000AAA","02i8a00000Ba3SWAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12722090-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SXAAZ","000000000000000AAA","0018a000024zmFgAAI","0018a000024zmFgAAI","000000000000000AAA","02i8a00000Ba3SXAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10047848-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SYAAZ","000000000000000AAA","0018a000024zmFhAAI","0018a000024zmFhAAI","000000000000000AAA","02i8a00000Ba3SYAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10830563-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SZAAZ","000000000000000AAA","0018a000024zmFiAAI","0018a000024zmFiAAI","000000000000000AAA","02i8a00000Ba3SZAAZ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12498006-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SaAAJ","000000000000000AAA","0018a000024zmFjAAI","0018a000024zmFjAAI","000000000000000AAA","02i8a00000Ba3SaAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-13518504-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SbAAJ","000000000000000AAA","0018a000024zmFkAAI","0018a000024zmFkAAI","000000000000000AAA","02i8a00000Ba3SbAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12939829-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3ScAAJ","000000000000000AAA","0018a000024zmFlAAI","0018a000024zmFlAAI","000000000000000AAA","02i8a00000Ba3ScAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12276994-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SdAAJ","000000000000000AAA","0018a000024zmFmAAI","0018a000024zmFmAAI","000000000000000AAA","02i8a00000Ba3SdAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12542698-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SeAAJ","000000000000000AAA","0018a000024zmFnAAI","0018a000024zmFnAAI","000000000000000AAA","02i8a00000Ba3SeAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-10228204-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SfAAJ","000000000000000AAA","0018a000024zmFoAAI","0018a000024zmFoAAI","000000000000000AAA","02i8a00000Ba3SfAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12976901-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SgAAJ","000000000000000AAA","0018a000024zmFpAAI","0018a000024zmFpAAI","000000000000000AAA","02i8a00000Ba3SgAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-11214984-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3ShAAJ","000000000000000AAA","0018a000024zmFqAAI","0018a000024zmFqAAI","000000000000000AAA","02i8a00000Ba3ShAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-12497406-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba3SiAAJ","000000000000000AAA","0018a000024zmFrAAI","0018a000024zmFrAAI","000000000000000AAA","02i8a00000Ba3SiAAJ","000000000000000AAA","0","2023-01-09 14:20:11","0058a00000LLRscAAH","2023-01-24 05:56:09","0058a00000LLRscAAH","2023-01-24 05:56:10","0","PEN","PE-LIM-11181730-AST","N/A","","","","","","","","Installed","","","","","0058a00000LLRscAAH","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
